,tconst,averageRating,numVotes
677430,tt1477835,5.3,1587
677431,tt1477837,6.3,38431
677436,tt1477855,5.9,11933
677439,tt1477859,6.4,724
677457,tt14779370,5.5,191
677459,tt14779388,7.4,16
677466,tt14779456,9.0,735
677475,tt14779730,3.3,137
677543,tt14780728,6.7,9
677555,tt14781176,5.3,3441
677596,tt14782096,6.0,5
677622,tt1478291,3.9,1299
677635,tt1478311,5.1,107
677649,tt1478338,6.8,291325
677650,tt1478339,6.8,82
677655,tt1478354,6.1,147
677670,tt1478385,6.0,9
677689,tt1478448,6.1,28
677698,tt14784780,6.0,9
677699,tt1478478,2.7,156
677701,tt1478482,7.5,14
677746,tt14785638,7.4,34
677786,tt14786640,6.7,71
677812,tt14787206,3.8,26
677853,tt1478800,3.7,1304
677855,tt1478804,3.6,663
677857,tt1478811,8.4,8
677862,tt1478835,4.7,26
677864,tt1478839,7.5,31306
677871,tt1478856,4.5,107
677879,tt1478877,4.3,83
677890,tt1478961,7.3,27
677892,tt1478964,6.6,106990
677893,tt1478965,5.4,127
677951,tt1479163,7.8,43
678004,tt1479269,5.5,2024
678016,tt1479309,7.9,13
678018,tt1479320,5.6,174
678028,tt1479339,6.7,61
678039,tt1479362,7.8,56
678052,tt1479388,6.7,2133
678057,tt1479398,4.8,527
678058,tt1479401,5.8,27
678081,tt14796556,6.1,120
678103,tt1479680,4.0,451
678108,tt1479683,5.0,13
678147,tt1479780,5.2,28
678278,tt14802300,6.2,14
678305,tt1480285,4.4,4194
678310,tt1480295,5.4,37537
678312,tt1480298,7.2,77
678356,tt14804080,2.8,576
678373,tt14805128,6.4,975
678402,tt1480649,5.3,1340
678407,tt1480656,5.1,47808
678409,tt1480658,5.7,1490
678413,tt1480662,6.9,93
678416,tt1480670,5.0,340
678436,tt1480692,7.8,470
678444,tt14807282,5.8,54
678471,tt14807796,7.5,32
678552,tt14810692,7.0,5113
678585,tt14811236,3.6,41
678625,tt14812778,6.2,421
678626,tt14812780,6.5,151
678627,tt14812782,7.3,2339
678630,tt14812788,5.9,104
678645,tt14812930,3.6,69
678668,tt1481363,7.0,3754
678674,tt14813878,7.6,299
678747,tt1481572,6.7,30057
678748,tt1481573,4.2,220
678749,tt1481574,4.9,155
678750,tt1481576,5.0,685
678753,tt1481578,6.5,17
678881,tt14818550,7.5,13
678908,tt14819708,4.1,19
678917,tt14820290,5.5,66
678938,tt1482104,7.0,51
678941,tt1482106,7.4,24
678950,tt14821150,7.5,3580
678955,tt14821184,7.1,76
678963,tt1482130,6.6,46
678984,tt1482159,6.9,29
678988,tt14821640,5.3,287
678996,tt1482167,6.2,176
679008,tt1482216,3.7,124
679068,tt1482451,7.6,44
679074,tt1482457,3.4,250
679075,tt1482459,6.4,112749
679078,tt1482461,8.1,70
679256,tt1482828,7.1,10
679261,tt1482837,8.9,9
679264,tt1482854,8.4,22
679271,tt1482874,2.8,125
679277,tt1482889,5.5,66
679297,tt1482932,5.6,366
679299,tt1482939,6.3,8
679300,tt1482941,5.0,14
679303,tt1482957,4.1,89
679320,tt1482989,6.4,1910
679323,tt1482993,5.8,9
679325,tt1483004,6.7,993
679328,tt1483010,6.0,310
679331,tt1483013,7.0,521511
679335,tt1483020,6.7,1042
679379,tt14831408,3.7,143
679456,tt1483324,6.5,8561
679486,tt1483386,7.1,829
679488,tt14833900,6.0,69
679532,tt1483507,6.7,114
679533,tt1483513,6.4,10
679579,tt14837290,7.3,47
679582,tt1483735,6.6,622
679584,tt1483744,7.7,15
679585,tt1483748,5.9,14
679592,tt1483753,6.9,4717
679598,tt1483756,5.3,2693
679601,tt1483759,6.6,24
679613,tt1483768,5.5,178
679636,tt14837960,5.5,860
679638,tt1483797,7.5,14387
679647,tt1483808,6.6,60
679660,tt1483826,6.8,32
679664,tt1483831,6.9,11591
679686,tt14839424,6.0,44
679747,tt1484074,5.9,31
679753,tt1484106,7.0,5
679759,tt1484131,5.2,8
679760,tt1484134,6.6,6
679768,tt1484149,7.3,8
679909,tt14844714,6.8,108
679954,tt1484521,3.9,1016
679958,tt1484524,6.3,39
680108,tt14849138,5.8,90
680112,tt1484918,3.8,199
680123,tt14849368,5.4,43
680126,tt1484954,5.6,775
680128,tt14849568,3.6,9
680146,tt14850172,3.2,690
680165,tt1485055,8.2,31
680186,tt1485096,1.8,305
680226,tt14852384,6.3,134
680231,tt14852412,6.2,465
680307,tt14853798,6.2,17
680312,tt14854142,7.9,48
680413,tt1485674,4.9,73
680430,tt1485691,6.8,13
680431,tt1485694,8.5,25
680433,tt1485698,7.4,4761
680466,tt1485742,5.1,81
680478,tt1485749,7.0,4173
680487,tt1485761,5.9,910
680489,tt1485762,6.0,931
680490,tt1485763,7.5,5690
680494,tt1485779,4.7,40
680508,tt14857882,6.1,21
680512,tt1485796,7.5,278308
680517,tt14858054,5.4,2105
680520,tt14858134,8.3,17
680521,tt14858146,3.6,881
680585,tt14859258,4.9,69
680586,tt14859354,4.9,16
680621,tt14860250,5.4,26
680709,tt1486185,5.4,112383
680710,tt1486186,5.5,139
680711,tt1486189,5.4,67
680712,tt1486190,6.2,21976
680713,tt1486192,6.4,85291
680714,tt1486193,5.5,13972
680715,tt1486194,4.7,9
680774,tt14864160,7.8,66
680842,tt1486608,5.5,58
680866,tt1486629,5.6,21
680879,tt14866426,3.8,45
680888,tt1486650,6.7,15
680889,tt1486652,5.0,10
680906,tt1486670,4.6,3977
680912,tt1486678,7.7,7
680915,tt1486683,8.3,1399
680930,tt14867006,5.4,8380
680933,tt1486704,6.1,12
680941,tt1486712,8.9,8
680947,tt14867180,4.6,37
680971,tt1486803,6.7,29
680976,tt1486815,6.6,299
680980,tt1486834,6.8,77893
680984,tt1486846,4.8,353
680991,tt14868676,7.8,1198
681076,tt14871086,6.4,6
681081,tt1487118,6.2,25507
681082,tt1487119,4.8,13
681107,tt14872086,6.4,63
681154,tt1487266,8.0,26
681166,tt1487278,6.9,15
681181,tt14873088,7.2,266
681192,tt14873410,1.8,210
681333,tt14878420,5.9,55
681337,tt1487861,6.9,222
681350,tt14878876,6.3,427
681355,tt14878948,3.3,20499
681374,tt1487916,6.9,261
681379,tt1487931,5.6,6157
681386,tt14879560,8.6,51
681396,tt14879838,7.4,37
681410,tt1488016,4.9,20
681411,tt14880258,4.8,1464
681413,tt1488027,4.6,38
681417,tt1488032,5.6,340
681420,tt14880428,5.4,41
681429,tt1488065,7.5,69
681443,tt14881472,4.9,12
681447,tt1488163,5.0,4930
681448,tt1488164,5.4,990
681457,tt1488177,5.0,182
681458,tt1488181,5.7,7285
681474,tt14882302,8.5,2478
681547,tt14884078,8.4,8
681561,tt14884402,4.7,16
681601,tt1488555,6.3,182780
681607,tt1488569,6.8,71
681608,tt1488570,7.4,95
681610,tt1488574,6.7,849
681611,tt1488575,5.8,19
681620,tt1488591,6.6,1458
681622,tt1488594,6.5,1819
681626,tt1488602,3.0,168
681629,tt1488606,6.4,127773
681658,tt14887812,3.7,7
681681,tt14888266,10.0,11
681684,tt14888336,5.3,155
681688,tt14888378,5.2,325
681689,tt14888428,6.3,303
681695,tt14888860,8.5,1371
681698,tt14888874,8.8,10585
681770,tt1489154,3.2,127
681773,tt14891620,3.6,9
681778,tt1489167,6.4,3910
681781,tt1489172,3.1,651
681786,tt14891930,6.8,55
681791,tt1489200,7.8,39
681798,tt14892128,6.9,11
681800,tt1489214,7.8,15
681801,tt14892164,6.2,32
681805,tt14892192,4.6,11
681807,tt14892216,6.7,917
681815,tt14892248,6.3,65
681819,tt1489229,7.4,78
681820,tt1489231,6.2,145
681835,tt1489263,6.5,1485
681836,tt1489264,2.6,472
681856,tt14893186,3.9,9
681857,tt14893202,7.3,12
681865,tt14893376,6.8,1536
681923,tt14895216,6.0,1228
681973,tt14898796,6.4,45
681975,tt1489882,2.1,13
681980,tt1489887,7.1,117454
681981,tt1489889,6.3,189204
681982,tt14898946,5.2,135
681997,tt1489946,3.3,1729
682000,tt1489958,4.5,94
682005,tt1489965,5.2,27
682022,tt1490005,5.5,14
682028,tt1490017,7.7,352887
682059,tt14901058,6.5,6358
682108,tt14902630,5.0,10
682212,tt14905650,5.8,3932
682223,tt1490583,6.4,16
682229,tt1490602,6.6,1334
682240,tt1490607,6.8,40
682299,tt1490726,5.3,291
682306,tt1490753,6.8,85
682308,tt1490758,6.7,73
682309,tt1490759,5.5,1296
682315,tt1490785,5.7,7492
682370,tt14909062,7.7,19
682428,tt1491044,6.8,75270
682440,tt14910946,7.7,47
682537,tt14914580,5.2,30
682575,tt14915608,5.5,1525
682577,tt14915618,5.9,102
682598,tt1491594,5.9,50
682599,tt1491595,5.1,17
682602,tt1491603,3.7,1630
682604,tt14916046,7.8,42
682664,tt14917786,7.6,2194
682680,tt14918582,6.0,68
682824,tt14922172,5.6,122
682840,tt14922300,5.1,1711
682854,tt14922584,4.8,241
682877,tt14923112,8.5,8794
682900,tt14924952,5.9,468
682946,tt1492705,5.2,1631
682961,tt14927202,8.6,27
682966,tt1492728,2.3,122
683023,tt1492841,6.9,266
683024,tt1492842,5.2,1044
683027,tt1492849,5.2,619
683028,tt1492850,6.7,90
683029,tt14928512,6.4,6
683036,tt1492863,7.4,17
683038,tt1492872,4.2,239
683073,tt1492934,4.2,22
683084,tt1492959,6.5,1686
683088,tt14929710,9.0,50
683090,tt1492973,6.1,12
683098,tt1492988,6.7,11
683137,tt1493068,7.3,958
683146,tt1493089,3.7,113
683150,tt1493099,4.3,130
683164,tt1493157,3.9,2460
683166,tt1493165,8.8,23
683184,tt1493243,5.9,865
683198,tt14932820,6.2,701
683351,tt1493798,3.1,757
683352,tt14938014,6.5,13
683358,tt1493815,4.9,1015
683359,tt1493816,3.2,35
683362,tt1493823,2.6,88
683364,tt1493825,6.9,57
683365,tt1493828,4.6,1041
683366,tt1493829,7.0,186
683384,tt1493858,4.4,213
683385,tt1493864,6.3,11
683387,tt1493876,8.4,31
683388,tt1493877,6.9,9
683401,tt1493901,4.2,11
683497,tt14941222,6.2,777
683501,tt14941348,6.3,96
683574,tt1494608,8.4,17
683588,tt1494640,6.8,98
683591,tt1494649,4.9,74
683603,tt14946780,6.4,91
683607,tt1494688,7.1,13
683621,tt1494722,4.4,37
683625,tt1494730,6.5,100
683633,tt1494757,7.1,38
683650,tt1494783,5.3,7
683661,tt1494799,5.2,103
683665,tt1494807,5.1,87
683668,tt1494812,5.5,243
683670,tt1494817,4.3,19
683672,tt1494819,5.9,9
683674,tt1494821,8.0,16
683679,tt1494828,5.5,185
683746,tt14949724,7.7,59
683832,tt14950912,7.2,231
683840,tt14951014,5.5,26
683903,tt14952882,4.8,222
683908,tt14953090,6.6,470
683943,tt14955160,3.6,17
683944,tt14955166,5.0,90
684016,tt1495776,3.7,832
684027,tt1495818,6.8,491
684032,tt1495823,7.2,1339
684036,tt1495847,4.2,54
684040,tt1495859,6.9,35
684057,tt14959110,3.6,6
684062,tt1495929,5.4,30
684076,tt14959898,5.3,68
684077,tt1495990,8.3,27
684081,tt1495997,8.1,14
684090,tt1496005,6.5,4582
684106,tt1496025,6.3,154483
684115,tt1496035,5.0,43
684118,tt1496040,3.7,95
684133,tt14960746,2.8,5
684152,tt14961110,4.3,623
684154,tt14961160,4.0,320
684159,tt14961546,2.2,17
684223,tt14962538,5.3,59
684235,tt14962622,6.6,84
684258,tt1496380,7.9,2259
684269,tt1496402,7.2,11
684272,tt1496410,3.7,121
684275,tt1496422,5.7,37886
684283,tt1496458,5.6,122
684291,tt1496472,4.0,48
684327,tt14966602,5.1,25
684388,tt1496767,5.7,21
684413,tt14967958,7.2,70
684417,tt1496798,5.8,628
684428,tt1496826,6.0,28
684430,tt1496831,7.5,65
684442,tt14968444,5.6,13
684453,tt1496864,8.7,9
684467,tt1496884,4.1,1046
684509,tt14971864,4.4,49
684552,tt14972978,6.8,24
684578,tt14973630,2.9,497
684604,tt14974602,5.8,116
684624,tt14975252,8.8,67
684685,tt1497614,5.2,19
684689,tt1497617,3.3,405
684773,tt14978720,8.9,521
684776,tt1497874,6.1,2292
684777,tt1497876,2.7,209
684861,tt14980972,6.2,1475
685029,tt1498565,4.1,23
685031,tt14985658,7.2,39
685033,tt1498567,3.4,42
685034,tt1498568,2.4,206
685035,tt1498569,6.7,17932
685101,tt14987308,6.9,28
685119,tt1498858,7.5,2599
685124,tt1498878,6.6,3281
685127,tt1498887,6.3,2591
685132,tt14989268,8.2,19
685157,tt14990914,3.0,150
685200,tt1499201,5.7,6854
685207,tt1499213,4.2,90
685210,tt1499220,3.6,1025
685215,tt14992290,6.5,70
685249,tt14992902,5.2,152
685251,tt14992954,7.1,809
685252,tt14992960,5.6,156
685261,tt1499302,2.4,333
685262,tt1499303,5.3,24
685289,tt14993686,7.7,6
685312,tt14994064,7.5,1424
685327,tt1499430,7.1,25
685346,tt1499470,5.3,36
685380,tt14995706,5.2,6
685385,tt14996100,4.2,73
685388,tt14996254,3.9,1180
685391,tt14996392,5.7,45
685392,tt1499639,6.3,305
685402,tt1499658,6.9,447534
685406,tt1499666,8.0,18393
685409,tt1499671,6.5,302
685412,tt1499678,6.3,462
685434,tt14997764,5.1,52
685513,tt1499935,5.0,60
685516,tt1499942,6.4,98
685524,tt14999558,8.0,16
685529,tt1499965,6.2,7
685566,tt15000128,4.1,50
685574,tt15000314,6.8,2512
685575,tt15000346,6.5,33
685642,tt1500112,5.5,10
685650,tt1500117,5.2,104
685659,tt1500140,6.9,253
685664,tt1500152,8.1,17
685820,tt1500506,4.6,64
685823,tt1500510,6.3,64
685825,tt1500512,6.0,2322
685827,tt15005176,8.7,49
685828,tt1500519,6.7,67
685862,tt15006276,4.2,163
685895,tt1500689,7.0,181
685900,tt1500701,5.7,179
685925,tt15007416,9.2,8
685935,tt1500758,5.2,98
685956,tt1500819,5.8,135
685959,tt1500830,7.1,34
685965,tt1500845,7.2,19
685976,tt1500878,7.0,28
685991,tt1500906,6.3,947
686030,tt15010590,7.0,933
686041,tt15010814,7.3,52
686042,tt15010834,6.9,696
686049,tt15011112,9.0,8
686146,tt15012420,6.9,83
686167,tt15012846,7.4,54
686174,tt1501297,7.2,11
686175,tt1501298,8.5,3213
686182,tt1501301,4.9,68
686205,tt1501342,5.7,26
686229,tt15014076,8.6,13
686249,tt15015890,6.2,5
686279,tt1501650,7.1,156
686281,tt1501652,4.4,1447
686288,tt1501658,2.8,679
686316,tt15017552,4.0,47
686440,tt15020080,6.5,1126
686482,tt15021992,6.0,129
686525,tt15022986,5.2,14
686542,tt15023138,3.8,6
686587,tt15023900,6.8,78
686592,tt1502397,6.5,159139
686596,tt1502402,4.3,397
686597,tt1502403,5.2,37
686598,tt1502404,5.4,99632
686600,tt1502406,6.2,139
686601,tt1502407,6.5,148649
686602,tt1502409,8.8,8
686606,tt1502417,4.3,1567
686608,tt1502420,4.6,3162
686610,tt1502421,6.1,310
686611,tt1502422,6.2,381
686694,tt1502712,4.3,166854
686696,tt1502714,5.0,855
686762,tt15028452,6.3,286
686788,tt15029058,6.7,612
686808,tt1502948,6.0,122
686816,tt15029764,6.3,457
686821,tt1502987,4.4,8
686833,tt15030064,4.7,19
686861,tt1503096,4.3,1360
686878,tt1503116,7.0,1052
686887,tt1503149,6.4,292
686895,tt1503167,5.9,376
686966,tt15033482,6.5,21
686978,tt15033850,5.4,37
686984,tt15033924,3.5,170
686990,tt15033982,5.4,89
687028,tt15034594,5.9,98
687081,tt15035684,8.5,8
687086,tt15035760,2.7,63
687119,tt1503645,5.8,58
687131,tt1503657,3.8,22
687179,tt1503771,3.9,80
687184,tt1503778,7.8,9
687192,tt1503790,7.8,10
687230,tt1504019,5.9,1060
687245,tt15040634,4.7,438
687311,tt15041866,5.9,243
687316,tt1504214,6.8,16
687335,tt15042616,4.5,104
687366,tt1504319,5.4,1790
687367,tt1504320,8.0,676896
687381,tt1504353,6.2,17
687382,tt1504354,4.6,140
687390,tt1504385,5.3,111
687391,tt1504397,5.7,122
687393,tt15043988,4.7,143
687396,tt1504402,6.4,156
687397,tt1504403,5.1,10102
687403,tt1504429,6.4,2859
687413,tt1504449,3.5,21
687427,tt1504489,6.2,5133
687432,tt1504508,5.8,872
687468,tt15046568,6.5,426
687479,tt1504687,5.2,71
687480,tt1504688,5.8,1178
687501,tt15047244,5.6,49
687574,tt15048024,4.6,81
687575,tt15048036,6.4,14
687579,tt15048108,5.8,83
687581,tt15048212,3.6,14
687648,tt1505031,8.6,14
687690,tt15051038,9.3,16
687773,tt15053108,5.8,6
687784,tt1505331,7.0,42
687817,tt1505380,6.7,53
687827,tt1505411,8.1,15
687983,tt1505760,4.9,34
688058,tt15060248,4.5,308
688092,tt15061498,4.3,56
688112,tt15061856,6.4,109
688176,tt15062588,6.4,298
688203,tt15062980,4.5,176
688234,tt1506445,6.9,15
688241,tt15064554,5.4,47
688243,tt1506459,3.9,943
688352,tt15067124,6.8,28
688429,tt1506958,7.9,7
688443,tt1506990,6.5,366
688447,tt1506998,5.4,476
688448,tt1506999,5.8,87124
688449,tt1507002,5.7,920
688450,tt1507005,7.1,2494
688494,tt1507255,5.6,234
688496,tt1507256,6.8,29
688498,tt15072612,6.9,13
688499,tt1507261,5.0,518
688500,tt15072636,5.2,28
688502,tt15072658,2.2,24
688506,tt1507280,6.2,56
688520,tt1507309,6.3,120
688568,tt1507351,5.4,189
688570,tt1507353,5.6,7
688573,tt1507359,4.5,70
688577,tt1507369,5.0,178
688579,tt1507373,5.7,21
688582,tt1507378,6.6,19
688640,tt1507563,4.3,9004
688641,tt1507564,5.2,634
688642,tt1507566,5.3,227
688643,tt1507571,5.8,2640
688702,tt15077102,6.3,27
688708,tt15077244,9.0,97
688735,tt15078122,5.5,190
688742,tt15078266,7.4,115
688746,tt15078318,6.5,40
688747,tt15078366,6.8,329
688791,tt15079084,7.0,95
688795,tt15079124,6.0,223
688798,tt1507917,5.9,98
688802,tt1507920,5.7,112
688821,tt1507951,3.3,157
688839,tt15079704,3.0,24
688868,tt1507992,7.2,10
688872,tt1508005,6.2,25
688877,tt1508021,6.5,9
688935,tt15081946,4.7,400
688941,tt15082232,6.7,56
688948,tt1508256,5.7,13
688962,tt1508291,6.4,185
688968,tt15083026,6.2,12
688985,tt15083384,7.4,20
688991,tt1508349,2.3,153
689030,tt15083946,5.2,10
689105,tt15085698,6.2,9
689131,tt1508654,7.7,41
689132,tt1508655,6.1,63
689134,tt1508661,4.8,1261
689135,tt1508662,6.7,20
689137,tt1508667,4.8,109
689138,tt1508669,8.1,7703
689139,tt1508675,7.2,21896
689140,tt1508676,5.7,55
689147,tt1508688,4.0,14
689148,tt1508689,5.7,29
689157,tt1508702,5.2,56
689192,tt15088982,7.2,14
689234,tt15089904,7.0,16
689247,tt15090124,6.8,6880
689252,tt15090336,5.2,464
689253,tt15090416,6.1,10
689264,tt15090702,7.8,21
689311,tt1509109,2.3,689
689320,tt1509125,2.8,603
689321,tt1509126,4.3,32
689323,tt15091284,6.2,594
689326,tt1509130,6.6,2318
689328,tt1509132,7.6,917
689333,tt1509137,6.0,87
689354,tt1509165,8.0,25
689355,tt1509170,5.2,15
689380,tt1509269,6.6,30
689430,tt15094256,5.0,1294
689444,tt15094392,7.2,1403
689480,tt15094740,5.3,17
689502,tt15094962,6.1,58
689565,tt15096056,8.3,22
689573,tt1509624,5.0,147
689585,tt1509631,5.5,598
689591,tt1509636,6.7,2295
689595,tt1509638,6.6,361
689598,tt1509640,6.7,11
689621,tt15096542,2.4,18
689634,tt15096796,4.7,721
689655,tt15097216,8.9,197619
689666,tt1509732,5.0,4207
689674,tt1509743,5.5,112
689682,tt1509767,5.7,108109
689691,tt1509787,6.6,3032
689692,tt1509788,4.2,2432
689696,tt1509797,6.0,377
689698,tt1509803,6.0,4924
689707,tt1509825,6.1,40
689715,tt1509838,6.8,91
689718,tt1509842,6.2,204
689727,tt15098740,4.9,85
689759,tt15100048,5.8,89
689771,tt15100112,7.0,30
689813,tt15100676,5.5,16
689861,tt15101036,6.8,5
689947,tt1510273,5.2,17
690047,tt15105098,3.8,14
690073,tt15105776,4.9,10
690076,tt15106066,5.8,11
690118,tt1510686,5.0,3603
690163,tt1510811,6.8,27
690170,tt15108234,9.6,8
690173,tt15108354,6.5,214
690188,tt1510876,6.4,19
690189,tt15108792,7.0,40
690197,tt15108880,6.5,19
690202,tt15108944,7.0,8
690203,tt15108954,6.2,1272
690211,tt1510904,3.3,67
690212,tt1510905,5.6,250
690214,tt1510906,7.3,7267
690220,tt1510912,7.6,16
690222,tt1510916,6.2,29
690224,tt1510918,6.6,3716
690231,tt1510925,4.6,386
690232,tt1510926,5.8,410
690234,tt1510929,3.9,121
690238,tt1510936,8.4,749
690240,tt1510940,7.0,12
690241,tt1510942,6.4,19
690256,tt1510983,5.0,452
690259,tt1510986,3.3,90
690260,tt1510987,7.2,68
690261,tt1510988,4.3,215
690262,tt1510989,3.9,125
690263,tt1510990,5.6,11
690275,tt15111214,7.5,20
690351,tt1511347,4.3,52
690354,tt15113504,6.6,53
690357,tt1511354,5.9,89
690375,tt1511377,6.2,57
690387,tt1511425,4.2,548
690392,tt1511433,4.7,947
690404,tt15114612,7.3,327
690410,tt1511469,6.4,24
690413,tt1511476,5.8,232
690421,tt1511489,6.6,178
690423,tt1511493,3.6,11
690431,tt15115102,6.9,784
690433,tt1511511,7.1,8
690445,tt15115280,6.5,3679
690459,tt1511542,5.7,7
690490,tt15116346,5.9,360
690514,tt15117922,6.8,179
690522,tt15118036,6.2,329
690590,tt15119398,6.2,5
690602,tt15119668,7.0,1674
690603,tt15119676,7.0,278
690659,tt1512098,6.0,39
690662,tt1512102,5.8,75
690664,tt1512109,3.7,664
690677,tt1512148,7.1,154
690704,tt15121916,6.4,971
690717,tt1512214,6.7,8
690719,tt1512220,5.3,392
690720,tt1512222,3.8,431
690723,tt1512228,5.3,207
690734,tt15122330,4.9,1492
690739,tt1512235,6.7,80299
690742,tt1512240,6.2,5141
690758,tt1512272,6.2,10
690759,tt1512274,2.9,205
690762,tt1512276,8.1,15
690803,tt1512322,5.8,23
690839,tt1512497,6.8,15
690869,tt15125910,9.0,106
690901,tt1512685,6.7,35492
690902,tt1512686,6.3,20
690904,tt1512692,7.0,8
690914,tt1512709,7.2,14
690933,tt15127460,6.4,29
690935,tt1512746,5.7,30
690948,tt1512759,8.4,8
691050,tt1512888,8.0,6386
691051,tt1512890,2.2,8
691054,tt1512894,6.6,3202
691080,tt15130204,7.1,2344
691084,tt1513038,5.7,33
691108,tt1513076,3.2,360
691135,tt15131600,7.4,188
691142,tt1513180,5.5,9
691146,tt15131926,5.9,55
691147,tt1513193,7.5,16
691151,tt15132028,7.2,1128
691162,tt15132224,6.8,77
691198,tt15132736,4.8,525
691204,tt15132916,7.9,8
691217,tt15133668,6.4,111
691218,tt15133684,5.3,117
691282,tt15135004,2.3,172
691297,tt15135148,6.0,556
691300,tt15135188,5.3,92
691349,tt1513713,7.3,6990
691376,tt1513750,6.5,115
691379,tt1513755,6.8,128
691382,tt1513760,6.5,170
691388,tt15137876,6.1,346
691421,tt1513827,5.0,6
691424,tt1513829,4.3,21
691426,tt15138308,5.9,170
691430,tt1513835,6.5,2121
691431,tt15138374,6.3,93
691435,tt15138462,7.9,25
691449,tt1513884,6.0,8
691453,tt1513891,8.2,21
691454,tt1513892,5.4,2008
691455,tt15138970,3.9,221
691456,tt1513907,7.5,67
691467,tt1513927,5.4,88
691511,tt15140052,2.6,18
691513,tt15140066,7.3,7
691523,tt1514041,5.8,10786
691526,tt1514044,3.2,191
691527,tt1514045,4.2,281
691528,tt1514046,5.2,8
691532,tt1514048,3.7,419
691538,tt1514051,5.7,12
691542,tt1514054,4.2,33
691556,tt15140954,8.2,20
691566,tt15141242,8.9,1126
691568,tt15141288,6.4,1680
691572,tt15141632,4.6,1964
691648,tt1514429,5.4,30
691650,tt1514432,6.5,13
691655,tt1514439,7.1,55
691716,tt15145772,7.5,1650
691873,tt15147296,6.7,1080
691936,tt1514834,6.1,458
691938,tt1514837,7.1,2189
691970,tt15149712,5.2,45
691973,tt15149804,6.1,43
691976,tt15149862,5.3,31
691985,tt15150334,5.5,40
691988,tt15150454,7.8,79
692000,tt1515067,6.1,17
692009,tt1515091,7.4,452410
692027,tt15151502,8.0,16
692054,tt1515179,6.6,29
692065,tt1515199,4.5,3085
692066,tt1515201,6.9,162
692070,tt1515204,5.6,33
692071,tt1515205,6.5,517
692074,tt1515208,6.4,2343
692075,tt1515209,7.0,80
692122,tt15153830,5.2,48
692256,tt15157354,4.1,134
692318,tt1515854,6.2,104
692321,tt1515859,6.1,14
692354,tt1515941,8.1,42
692386,tt1516002,6.3,1807
692387,tt1516009,4.2,293
692407,tt1516094,6.7,13
692410,tt1516110,7.0,11
692423,tt1516146,6.2,154
692525,tt15163768,6.4,124
692553,tt15164298,4.7,1267
692567,tt15164524,6.9,704
692586,tt1516528,6.6,27
692591,tt1516541,3.1,485
692596,tt1516552,5.8,392
692606,tt1516577,5.5,210
692608,tt1516584,7.4,37
692612,tt1516593,7.1,1051
692628,tt15167316,8.5,15
692637,tt15167854,7.1,15
692690,tt15168576,7.4,16
692716,tt15169912,7.1,8
692733,tt15170210,2.9,8
692749,tt15170362,4.0,31
692753,tt15170410,8.0,791
692755,tt15170424,5.3,7
692781,tt1517087,4.9,18
692806,tt1517145,6.4,250
692810,tt1517152,7.5,11
692824,tt1517177,6.7,5215
692829,tt1517184,7.6,12
692830,tt1517185,6.5,38
692843,tt1517206,5.2,163
692846,tt1517214,6.2,2467
692848,tt1517215,6.7,91
692849,tt1517216,6.9,1118
692853,tt1517225,7.3,2596
692854,tt1517228,2.4,211
692857,tt1517236,6.3,54
692858,tt1517238,6.6,671
692859,tt1517239,6.6,617
692865,tt1517249,5.6,3196
692873,tt1517260,5.8,115090
692895,tt15173948,5.8,191
692902,tt15174062,4.8,11
692905,tt15174116,4.8,2294
692921,tt1517451,7.6,379719
692928,tt1517471,6.2,1859
692931,tt15174742,7.4,8
692943,tt1517489,3.5,25641
692969,tt15175418,5.0,897
692988,tt1517578,8.0,27
693013,tt1517621,6.1,176
693032,tt1517629,6.4,10
693051,tt1517666,7.5,18
693113,tt1517805,6.5,794
693115,tt1517820,5.5,24
693162,tt15180206,6.0,8
693163,tt15180234,8.3,14
693251,tt1518202,5.8,12
693252,tt1518203,7.6,11
693254,tt1518211,7.2,106
693266,tt1518237,3.4,13
693282,tt1518304,6.5,13
